,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_pct,B_longest_win_streak,B_losses,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_pct,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_pct,R_longest_win_streak,R_losses,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_pct,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B_body_off_success,R_body_off_success,B_clinch_off_success,R_clinch_off_success,B_distance_off_success,R_distance_off_success,B_ground_off_success,R_ground_off_success,B_head_off_success,R_head_off_success,B_leg_off_success,R_leg_off_success,B_sig_str_off_success,R_sig_str_off_success,B_td_off_success,R_td_off_success,B_total_landed_off_success,R_total_landed_off_success,B_body_def_success,R_body_def_success,B_clinch_def_success,R_clinch_def_success,B_distance_def_success,R_distance_def_success,B_ground_def_success,R_ground_def_success,B_head_def_success,R_head_def_success,B_leg_def_success,R_leg_def_success,B_sig_str_def_success,R_sig_str_def_success,B_td_def_success,R_td_def_success,B_total_landed_def_success,R_total_landed_def_success
2237,Red,False,3,0.0,1.0,0.0,0.15384615384615385,3.0769230769230766,0.38461538461538464,0.4307692307692307,1.6153846153846154,0.4400000000000001,3.0,4.0,0.15384615384615385,0.7692307692307693,0.38461538461538464,0.32230769230769235,0.2307692307692308,0.17461538461538462,22.0,348.46153846153845,0.0,0.0,0.0,0.0,2.0,7.0,0.0,9.0,177.8,180.34,155.0,1.0,0.0,0.0,0.2307692307692308,2.0,0.15384615384615385,0.3292307692307693,2.0769230769230766,0.4130769230769231,7.0,3.0,0.0,1.1538461538461535,0.38461538461538464,0.3607692307692307,0.5384615384615384,0.3046153846153846,31.0,637.3076923076923,0.0,0.0,0.0,4.0,2.0,4.0,0.0,10.0,172.72,180.34,155.0,28.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.9090909090909092,0.6000000000000001,0.7096774193548387,0.5454545454545453,0.24483775811209435,0.2631578947368422,0.7473684210526316,0.5777777777777778,0.3622222222222222,0.26684636118598387,0.7500000000000001,0.7945205479452054,0.37849462365591385,0.343956043956044,0.47368421052631565,0.43478260869565216,0.4676258992805755,0.47043918918918926,0.7954545454545456,0.7169811320754722,0.6451612903225806,0.6304347826086956,0.35426731078905,0.2647058823529411,0.47058823529411764,0.6161616161616161,0.30757097791798105,0.2675250357653791,0.7187499999999999,0.8437499999999999,0.3819628647214854,0.34647550776583036,0.4000000000000001,0.6000000000000001,0.45894263217097875,0.5185185185185185
2238,Blue,False,3,0.0,4.0,0.0,0.8,0.4,0.2,0.426,0.4,0.332,4.0,1.0,0.0,0.8,0.2,0.404,0.0,0.174,13.0,758.2,0.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,180.34,185.42,185.0,0.0,4.0,0.0,0.2,1.0,0.1,0.51,0.5,0.21600000000000005,4.0,3.0,0.0,1.2,0.0,0.3720000000000001,0.3,0.383,24.0,642.9,0.0,0.0,1.0,3.0,3.0,0.0,0.0,7.0,182.88,187.96,185.0,33.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6969696969696969,0.7304347826086957,0.6666666666666666,0.7307692307692307,0.33254716981132076,0.42241379310344834,0.6060606060606061,0.7708333333333334,0.3429844097995546,0.4100877192982456,0.8,0.8028169014084507,0.37166324435318276,0.5109034267912772,0.5,0.38461538461538464,0.4461538461538462,0.6044864226682408,0.717391304347826,0.7272727272727273,0.6666666666666667,0.691358024691358,0.35277777777777775,0.2839248434237996,0.72,0.5869565217391305,0.28025477707006374,0.26262626262626265,0.793103448275862,0.7536231884057971,0.3995215311004785,0.3773006134969325,0.14814814814814814,0.47826086956521746,0.5079365079365079,0.5217391304347826
2239,Red,False,3,0.0,4.0,0.0,0.2307692307692308,0.5384615384615384,0.15384615384615385,0.42615384615384616,0.4615384615384616,0.2030769230769231,4.0,4.0,0.0,2.0769230769230766,0.07692307692307693,0.4215384615384615,0.7692307692307693,0.4338461538461538,25.0,499.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,9.0,187.96,185.42,185.0,0.0,1.0,0.0,0.26666666666666666,3.2,0.0,0.396,0.5333333333333333,0.4066666666666667,4.0,4.0,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.3633333333333333,0.3333333333333333,0.136,41.0,750.2,1.0,0.0,1.0,5.0,4.0,0.0,1.0,11.0,187.96,190.5,170.0,28.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7200000000000001,0.8769230769230769,0.7073170731707318,0.8676470588235294,0.411764705882353,0.29191797346200243,0.6078431372549017,0.591743119266055,0.3663551401869159,0.3392330383480826,0.8613861386138616,0.8484848484848484,0.4739803094233475,0.38565022421524675,0.3333333333333333,0.4791666666666667,0.5504694835680752,0.5452307692307694,0.6406250000000001,0.5408163265306123,0.6804123711340206,0.81875,0.33547351524879604,0.26673751328374073,0.5652173913043478,0.6571428571428573,0.35919540229885055,0.2256532066508313,0.793103448275862,0.8265306122448981,0.3979721166032953,0.35651408450704225,0.4772727272727273,0.16393442622950818,0.5411542100283823,0.4446919079435783
2240,Blue,False,3,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.44333333333333336,1.0,2.0,0.0,0.0,0.0,0.4066666666666667,0.0,0.06,8.0,783.3333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,170.18,175.26,135.0,0.0,2.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.33,0.3333333333333333,0.26666666666666666,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4066666666666667,0.6666666666666666,0.08333333333333333,4.0,338.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,167.64,172.72,135.0,28.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5555555555555556,0.38461538461538464,0.7692307692307692,0.3333333333333333,0.2636655948553054,0.2619047619047619,0.6666666666666666,0.619047619047619,0.2525597269624573,0.3333333333333333,0.7,0.7999999999999999,0.2909090909090909,0.3508771929824561,0.39999999999999997,0.6666666666666666,0.323699421965318,0.43414634146341474,0.603448275862069,0.4666666666666667,0.9499999999999996,0.4444444444444444,0.37689969604863216,0.4054054054054055,0.40816326530612257,0.38888888888888884,0.3321799307958478,0.36470588235294127,0.6274509803921569,0.8333333333333333,0.40954773869346744,0.4056603773584906,0.09523809523809523,0.19999999999999998,0.43236714975845403,0.4336283185840708
2241,Red,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.36,0.0,0.0,2.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,175.26,135.0,0.0,2.0,0.0,0.5,1.0,0.5,0.75,0.5,0.0,2.0,0.0,0.0,0.5,0.0,0.455,1.0,0.0,2.0,137.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,172.72,172.72,135.0,29.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4,0.875,0.3333333333333333,0.5,0.21621621621621623,0.6666666666666666,0.0,0.9166666666666666,0.140625,0.625,0.75,1.0,0.22077922077922077,0.7297297297297297,0.0,0.0,0.25925925925925924,0.7391304347826086,0.6666666666666666,0.5,1.0,0.5,0.22058823529411764,0.2608695652173913,1.0,0.0,0.2037037037037037,0.2,0.6666666666666666,1.0,0.36904761904761907,0.2962962962962963,0.0,0.0,0.4044943820224719,0.574468085106383
2242,Blue,False,3,1.0,0.0,0.0,0.5,1.75,0.5,0.43,0.75,0.775,2.0,2.0,0.0,1.25,1.0,0.37,1.0,0.225,8.0,468.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,172.72,182.88,155.0,1.0,0.0,0.0,0.6666666666666666,0.2777777777777778,0.1111111111111111,0.4088888888888889,0.05555555555555555,0.3472222222222222,5.0,7.0,0.1111111111111111,1.2222222222222223,0.1111111111111111,0.3044444444444445,0.5555555555555556,0.31666666666666665,29.0,355.22222222222223,0.0,0.0,2.0,2.0,6.0,0.0,1.0,11.0,175.26,172.72,155.0,28.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8571428571428571,0.7204301075268817,0.5,0.5555555555555556,0.3991228070175439,0.35596026490066224,0.3402061855670103,0.5499999999999999,0.3146853146853147,0.33081570996978843,0.7,0.8536585365853658,0.38368580060422963,0.40326633165829145,0.6363636363636364,0.7777777777777778,0.4386422976501306,0.4438006952491312,0.7142857142857143,0.5538461538461539,0.5384615384615384,0.53125,0.38961038961038963,0.2838709677419355,0.625,0.3870967741935483,0.35,0.19895287958115182,1.0,0.6049382716049383,0.4207650273224044,0.3049242424242425,0.42857142857142855,0.3108108108108108,0.5963636363636363,0.48944591029023743
2243,Blue,False,3,0.0,1.0,0.0,0.0,0.0,0.0,0.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.0,1.0,1.0,243.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,177.8,185.42,145.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.4066666666666667,0.0,0.3333333333333333,3.0,2.0,0.16666666666666666,1.1666666666666667,0.0,0.3850000000000001,0.6666666666666666,0.05166666666666666,13.0,588.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,177.8,185.42,145.0,24.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4,0.5694444444444443,0.0,0.8039215686274508,0.24489795918367346,0.3579676674364895,0.0,0.53125,0.16666666666666666,0.3248081841432225,0.35714285714285715,0.8490566037735848,0.24489795918367346,0.4127906976744186,0.0,0.39999999999999997,0.24489795918367346,0.43911439114391143,0.0,0.5294117647058822,0.0,0.608695652173913,0.2222222222222222,0.29051987767584103,0.0,0.7594936708860761,0.07142857142857142,0.33977900552486184,0.4166666666666667,0.8484848484848485,0.2222222222222222,0.393939393939394,1.0,0.13333333333333333,0.2222222222222222,0.460285132382892
2244,Blue,False,3,1.0,0.0,0.0,0.5,0.0,0.0,0.54,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.155,0.0,0.0,4.0,381.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190.5,200.66,260.0,0.0,1.0,0.0,0.3333333333333333,3.6666666666666665,0.0,0.4766666666666667,0.3333333333333333,0.31,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5666666666666667,0.6666666666666666,0.0,6.0,499.66666666666674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,195.58,208.28,250.0,27.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7,0.8571428571428572,0.3333333333333333,0.7777777777777778,0.28160919540229884,0.36,0.75,0.6,0.26704545454545453,0.44545454545454555,1.0,1.0,0.29411764705882354,0.4745762711864407,0.0,0.4545454545454546,0.2978723404255319,0.5754189944134079,0.0,0.9166666666666665,0.0,0.8750000000000001,0.3111111111111111,0.3333333333333334,0.0,0.96,0.3111111111111111,0.45,0.0,0.75,0.3111111111111111,0.5978260869565215,0.0,0.0,0.32608695652173914,0.7580645161290323
2245,Blue,False,3,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.3366666666666667,0.0,0.0,2.0,1.0,0.0,0.6666666666666666,0.0,0.3466666666666667,1.0,0.19333333333333336,6.0,564.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,180.34,175.26,155.0,3.0,0.0,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.3071428571428571,0.42857142857142855,0.09428571428571428,1.0,5.0,0.0,4.714285714285714,0.42857142857142855,0.4885714285714286,2.0,0.6314285714285715,18.0,765.8571428571429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,177.8,175.26,145.0,21.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7017543859649124,0.6142857142857142,0.5333333333333333,0.4864864864864865,0.3610389610389611,0.22323462414578588,0.4782608695652173,0.6666666666666666,0.3111111111111111,0.17799752781211373,1.0,0.7166666666666667,0.37352245862884154,0.24494142705005323,0.0,0.25,0.375,0.3433895297249335,0.3076923076923077,0.823529411764706,0.6666666666666666,0.46,0.3027522935779816,0.42266666666666675,1.0,0.5756302521008404,0.2771739130434782,0.42291220556745185,0.8461538461538461,0.631578947368421,0.3139013452914798,0.4595375722543353,0.08333333333333333,0.7142857142857143,0.32314410480349354,0.5487987987987988
2246,Blue,False,3,0.0,1.0,0.0,1.0,0.0,0.0,0.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,226.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,167.64,167.64,125.0,0.0,3.0,0.0,0.0,2.4,0.2,0.524,0.2,0.28200000000000003,3.0,1.0,0.0,0.8,0.0,0.396,0.4,0.312,15.0,900.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,160.02,160.02,125.0,28.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8125,0.9166666666666666,0.8181818181818182,0.8024691358024691,0.47058823529411764,0.4299754299754299,1.0,0.75,0.32432432432432434,0.4009779951100244,0.9,0.8285714285714285,0.5396825396825397,0.5113636363636364,0.0,0.3333333333333333,0.5454545454545454,0.5957446808510639,0.75,0.7777777777777779,1.0,0.7234042553191489,0.325,0.32954545454545453,0.0,0.6,0.21875,0.28654970760233917,0.8571428571428571,0.8275862068965517,0.37209302325581395,0.3940092165898618,0.0,0.33333333333333337,0.37209302325581395,0.5279187817258884
2247,Red,False,5,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.52,0.6666666666666666,0.0,5.0,1.0,0.0,1.1666666666666667,0.16666666666666666,0.3283333333333333,0.16666666666666666,0.5233333333333333,13.0,570.1666666666666,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,190.5,200.66,265.0,0.0,1.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.41571428571428576,0.14285714285714285,0.21428571428571427,2.0,3.0,0.14285714285714285,1.0,0.0,0.4771428571428572,0.0,0.17857142857142858,15.0,529.2857142857143,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,182.88,182.88,263.0,34.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7916666666666666,0.823529411764706,0.5862068965517241,0.4444444444444445,0.4690265486725664,0.33460076045627385,0.8888888888888888,0.7878787878787877,0.44108761329305135,0.3560371517027864,0.8775510204081635,0.9,0.5148514851485149,0.3942857142857143,0.0,0.25,0.5543237250554323,0.5167037861915368,0.5348837209302325,0.7904761904761906,0.7812500000000001,0.6016260162601625,0.23140495867768596,0.4893162393162393,0.8461538461538461,0.9166666666666667,0.23598820058997055,0.43736730360934184,0.717948717948718,0.9259259259259262,0.3111638954869358,0.5207296849087893,0.5000000000000001,0.5833333333333334,0.40961538461538455,0.5598802395209581
2248,Red,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.38,0.0,1.0,2.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.04,200.66,250.0,1.0,0.0,0.0,0.7777777777777778,0.4444444444444444,0.0,0.5355555555555557,0.1111111111111111,0.0,1.0,5.0,0.3333333333333333,0.6666666666666666,0.0,0.31222222222222223,0.5555555555555556,0.18444444444444447,15.0,403.88888888888886,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,180.34,187.96,235.0,29.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.9333333333333333,0.7333333333333334,1.0,0.7,0.6458333333333334,0.4887459807073955,0.0,0.7894736842105265,0.45454545454545453,0.37179487179487175,0.6666666666666666,0.8351648351648355,0.6530612244897959,0.5117647058823528,0.0,0.0,0.66,0.5407608695652174,0.8,0.6862745098039215,0.0,0.669491525423729,0.2916666666666667,0.2887323943661971,0.9166666666666666,0.8750000000000001,0.34210526315789475,0.27529411764705886,0.6666666666666666,0.7499999999999999,0.38095238095238093,0.3786231884057969,1.0,0.1875,0.5043478260869565,0.4892395982783357
2249,Red,False,3,1.0,0.0,0.0,0.0,1.0,0.0,0.4625,0.25,0.445,1.0,2.0,0.25,0.0,0.25,0.455,0.25,0.125,9.0,588.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,182.88,185.42,145.0,1.0,0.0,0.0,0.0,1.2,0.6,0.4560000000000001,0.8,0.376,4.0,1.0,0.0,1.2,0.0,0.39,1.2,0.244,13.0,672.4,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,175.26,182.88,155.0,27.0,23.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5666666666666667,0.6785714285714286,0.6046511627906976,0.5346534653465347,0.2937062937062937,0.4709141274238227,0.7619047619047619,0.4516129032258064,0.4083769633507853,0.4227053140096618,0.7142857142857143,0.8627450980392158,0.43859649122807015,0.4827586206896552,0.16666666666666666,0.4117647058823529,0.4962121212121212,0.5340314136125655,0.7692307692307693,0.6666666666666666,0.7391304347826086,0.5142857142857143,0.3875598086124402,0.3766937669376694,0.4444444444444444,0.75,0.34285714285714286,0.3074534161490683,0.9642857142857143,0.7857142857142856,0.45075757575757575,0.4056603773584906,0.3333333333333333,0.39999999999999997,0.549079754601227,0.5468483816013628
2250,Red,False,3,0.0,2.0,0.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,0.4833333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,3.333333333333333,0.0,0.5299999999999999,0.3333333333333333,0.4633333333333334,7.0,662.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,185.42,185.42,170.0,0.0,2.0,0.0,0.3333333333333333,1.0,0.1111111111111111,0.42,0.8888888888888888,0.2822222222222222,3.0,3.0,0.1111111111111111,0.4444444444444444,0.0,0.4,0.4444444444444444,0.3944444444444444,18.0,504.33333333333326,0.0,0.0,0.0,2.0,2.0,2.0,0.0,6.0,182.88,187.96,170.0,28.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8387096774193548,0.7608695652173914,0.8139534883720927,0.7446808510638299,0.36567164179104483,0.33442622950819684,0.7999999999999999,0.7096774193548389,0.4013605442176871,0.34969325153374226,0.75,0.761904761904762,0.4835164835164835,0.43719806763285024,1.0,0.33333333333333337,0.5859030837004406,0.6373333333333334,0.7241379310344828,0.6250000000000001,0.6153846153846154,0.6078431372549019,0.44444444444444453,0.31024930747922436,0.7368421052631581,0.5733333333333334,0.38636363636363635,0.27507163323782235,0.7441860465116278,0.7000000000000002,0.5098039215686274,0.38193018480492813,0.30434782608695643,0.2222222222222222,0.6269113149847094,0.49677419354838703
2251,Red,False,3,0.0,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.41,0.0,1.0,3.0,664.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,175.26,177.8,125.0,0.0,1.0,0.0,1.0,10.0,0.0,0.58,0.0,0.66,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,718.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.8,180.34,135.0,33.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.8571428571428571,0.8285714285714286,0.8571428571428571,0.8260869565217391,0.45652173913043476,0.29411764705882354,0.2,0.6385542168674698,0.43478260869565216,0.49019607843137253,0.4,1.0,0.4827586206896552,0.5857142857142857,0.0,0.6666666666666666,0.5822784810126582,0.6768558951965066,0.5714285714285714,0.0,0.0,0.4444444444444444,0.5151515151515151,0.1,0.0,0.0,0.2,0.13043478260869565,0.8888888888888888,0.5,0.4146341463414634,0.20689655172413793,1.0,0.0,0.5979381443298969,0.43902439024390244
2252,Red,False,3,1.0,0.0,0.0,0.0,2.5,0.0,0.4983333333333334,0.5,0.5516666666666666,2.0,3.0,0.0,0.3333333333333333,0.16666666666666666,0.4816666666666666,1.5,0.05333333333333334,16.0,718.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,182.88,182.88,185.0,1.0,0.0,0.0,0.2,3.4,0.6,0.5920000000000001,2.8,0.72,2.0,2.0,0.2,0.0,0.0,0.53,1.4,0.212,9.0,436.4,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,180.34,190.5,170.0,31.0,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7173913043478259,0.8333333333333334,0.6290322580645161,0.75,0.2811059907834102,0.4150943396226416,0.7971014492753623,0.6415094339622641,0.36785714285714294,0.47368421052631576,0.8636363636363636,0.9090909090909091,0.44540229885057464,0.5508474576271186,0.43589743589743585,0.7857142857142858,0.6077348066298343,0.6516853932584269,0.8199999999999998,0.65,0.7124999999999999,0.7499999999999999,0.2539184952978057,0.4666666666666667,0.6818181818181819,0.8484848484848485,0.2593659942363112,0.65625,0.9166666666666666,0.6,0.36342042755344417,0.648936170212766,0.15789473684210528,0.5,0.4448818897637794,0.7772277227722773
2253,Blue,False,3,0.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37,0.0,0.16,3.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,167.64,170.18,135.0,0.0,1.0,0.0,0.0,2.5,0.0,0.525,1.0,0.2,1.0,1.0,0.0,1.5,0.0,0.515,1.5,0.5,6.0,808.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,170.18,175.26,135.0,30.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7631578947368421,0.9142857142857143,0.4166666666666667,0.8571428571428571,0.47244094488188976,0.40119760479041916,0.0,1.0,0.3163265306122449,0.3584905660377358,1.0,1.0,0.46099290780141844,0.5093457943925234,0.0,0.2857142857142857,0.4968152866242038,0.6477987421383647,0.76,1.0,0.7647058823529411,0.8125,0.3170731707317073,0.41414141414141414,0.0,0.7333333333333333,0.19387755102040816,0.3488372093023256,0.8235294117647058,0.71875,0.37142857142857144,0.5,0.16666666666666666,0.8,0.4013605442176871,0.645320197044335
2254,Blue,False,3,1.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34,0.0,0.5,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,167.64,135.0,2.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.605,0.5,0.665,4.0,550.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,170.18,135.0,25.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.39285714285714285,0.6538461538461539,0.5454545454545454,0.6086956521739131,0.33004926108374383,0.37888198757763975,0.0,0.0,0.3333333333333333,0.3333333333333333,0.8,0.8181818181818182,0.3511111111111111,0.4076086956521739,0.0,0.0,0.3568281938325991,0.4834710743801653,0.7083333333333334,0.8378378378378378,0.3333333333333333,0.8666666666666667,0.34513274336283184,0.49230769230769234,0.0,1.0,0.27,0.3939393939393939,1.0,0.84,0.34334763948497854,0.5652173913043478,0.5,0.5,0.3516949152542373,0.645320197044335
2255,Blue,False,5,1.0,0.0,0.0,0.0,0.375,0.125,0.41,0.0,0.375,3.0,3.0,0.375,0.375,0.125,0.34750000000000003,0.125,0.22625,21.0,755.125,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,172.72,175.26,155.0,2.0,0.0,0.0,0.1111111111111111,3.6666666666666665,0.2222222222222222,0.33222222222222225,1.3333333333333333,0.42,7.0,2.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.21333333333333326,0.2222222222222222,0.16666666666666666,19.0,528.5555555555555,0.0,0.0,0.0,2.0,1.0,4.0,0.0,7.0,177.8,180.34,155.0,28.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6911764705882353,0.4210526315789474,0.6907894736842105,0.36,0.34576271186440677,0.21417322834645663,0.4583333333333333,0.6666666666666667,0.30787589498806683,0.24924924924924924,0.8045977011494253,0.4666666666666667,0.3977379830348728,0.2669376693766938,0.2962962962962963,0.36585365853658547,0.451802179379715,0.40786749482401663,0.6947368421052632,0.6874999999999999,0.6396396396396397,0.6111111111111112,0.2661955241460542,0.26061776061776054,0.5,0.43333333333333335,0.23950617283950618,0.22310756972111553,0.6338028169014085,0.7200000000000002,0.3125,0.29109589041095885,0.20588235294117646,0.5454545454545454,0.35572374645222327,0.3854014598540146
